s0-9i,s10-19i,s20-29i,s30-39i,s40-49i,s50-59i,s60-69i,s70-79i,v0-9i,v10-19i,v20-29i,v30-39i,v40-49i,v50-59i,v60-69i,v70-79i,s0-9,s10-19,s20-29,s30-39,s40-49,s50-59,s60-69,s70-79,v0-9,v10-19,v20-29,v30-39,v40-49,v50-59,v60-69,v70-79,Value
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.20650225480421341,0.2795606191955511,1.0,1.3361291580045438,1.8419210928578036,2.4179195423681863,2.602290898559416,2.49192748641942,3.273551962642517,1.860067804810675,1.0,1.0374708864967208,0.21416059660221895,0.5926225946955401,1.2821723421769367,2.605764508851652,11043.120691857886
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.2040605420044597,0.27619695949535017,1.0,1.325912790610352,1.8264266844626151,2.401188472110558,2.5756896511123353,2.463886136631828,3.4001200363017112,1.943090052223557,1.0,1.0726760295757354,0.22475046967867274,0.6124929095276956,1.3313947221569626,2.6980721146932893,11042.504164561962
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.20440146455766123,0.27645998758213053,1.0,1.326172243244792,1.8269322588947523,2.396271654344636,2.5727558463790006,2.4640956249228116,3.3913636764431256,1.9412260037383455,1.0,1.071953072301298,0.22104638505163784,0.6226273809292724,1.3315835094910398,2.695803704919709,11042.415965397948
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.20442267520503432,0.2759293633680472,1.0,1.32434016595875,1.8235831757929901,2.409599726810362,2.579811748472146,2.4595667463898083,3.3779969935931655,1.9498883876732185,1.0,1.0777727297936033,0.23382592782577094,0.5944169518877385,1.334934020677499,2.7137601313529247,11043.173962094674
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.2049244395576726,0.27748988844886946,1.0,1.3279593908621101,1.829502003955696,2.3985901110286476,2.5768520230277776,2.4684308820836174,3.358203135959883,1.9202206027180346,1.0,1.066049156142209,0.21902315039258324,0.6198726066643494,1.3234346345824415,2.679551291050964,11042.428074374946
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.20794973430006253,0.2806492387923418,1.0,1.3378472911816317,1.8527091417327886,2.4227938946860164,2.6018688685864166,2.491306707286938,3.2190567480281116,1.84923927570604,1.0,1.0404718285319339,0.20609233228090723,0.5862845636468936,1.287916324442667,2.6017803445484002,11043.80317098138
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.2057296195667898,0.27878017708907743,1.0,1.332373264453388,1.836059726170367,2.4038982555099295,2.585880227509053,2.480593615857387,3.315408244802166,1.891487428434199,1.0,1.0521108017990342,0.21394244120478356,0.6154769579741368,1.306157668211236,2.641447210637553,11042.598134685228
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.20351781942401462,0.2744643942083241,1.0,1.3221463540056042,1.822164136636186,2.3810494144368572,2.556375031213079,2.4529063138289384,3.4428192467357888,1.9911999434118486,1.0,1.0878243142510753,0.21712912324080655,0.6491300950904161,1.354912149125167,2.7323583459482945,11042.900710467768
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.21029752192593265,0.28738075079657777,1.0,1.3388643243548386,1.84131525746578,2.4143632450018977,2.603212912686641,2.4919392437713537,3.0223113032984994,1.7218593667157283,1.0,1.0169852366005552,0.21921418288027608,0.5870055328012644,1.265473116769337,2.565886233231323,11046.238652449421
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.20216318033912145,0.271307926919637,1.0,1.315399125366603,1.813419806839165,2.3840926524552684,2.5484795788632075,2.4370655988663836,3.5329749537363737,2.0634110141536874,1.0,1.1152084156664932,0.2301459604269958,0.6369964567250486,1.3868287014846223,2.7978431860908435,11043.623669010292
