s0-9i,s10-19i,s20-29i,s30-39i,s40-49i,s50-59i,s60-69i,s70-79i,v0-9i,v10-19i,v20-29i,v30-39i,v40-49i,v50-59i,v60-69i,v70-79i,s0-9,s10-19,s20-29,s30-39,s40-49,s50-59,s60-69,s70-79,v0-9,v10-19,v20-29,v30-39,v40-49,v50-59,v60-69,v70-79,Value
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.18093868464426516,0.2999850075330315,1.0,1.269588316686879,1.8073431644447218,2.221399695354675,2.4399265799012104,2.3856146058481675,5.179173989246232,1.6012585423601533,1.0,1.3012563631854976,0.08845667658999731,1.0511236227954894,1.383849307713152,3.118192860467099,10788.392891492393
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.18081438812423833,0.3026538047291061,1.0,1.2705725964388623,1.807114971327585,2.222279162596317,2.4507646215462318,2.3860140994881753,5.230738316835832,1.5604999897755043,1.0,1.2893296250539634,0.09672481378180203,1.0569261508060652,1.371250755525458,3.117829449660558,10787.674743162725
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.1835128327330054,0.3159657139054245,1.0,1.2896541601785392,1.8316418730730075,2.2397578278617116,2.49840025981522,2.4366250026383636,4.963355328139713,1.35146021434418,1.0,1.2079310944196582,0.09180797964741498,1.0259024499333145,1.2727438566443638,2.926479722186573,10789.617434179636
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.18033360220109335,0.2984833539134212,1.0,1.2653248682136216,1.7924200427211971,2.199362455701481,2.4310994523133154,2.368157416895155,5.316256856402642,1.6536349160730914,1.0,1.3148933935403244,0.09981576807407452,1.1161694193197729,1.4012029325320716,3.2019869077226764,10788.198274856899
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.1795075928665193,0.29656602165777013,1.0,1.2615600455927964,1.792515371567045,2.2103630963320438,2.43003601125593,2.359603346224416,5.380741557297171,1.679647208132228,1.0,1.3335469414082413,0.10400184099002902,1.085746753905235,1.4198134228805044,3.2359862735386447,10788.144153563748
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.1812769157724125,0.30289885566526165,1.0,1.280950704105638,1.8303695942190066,2.2670497988255107,2.4948085704641683,2.424189258816015,5.082362377100809,1.5325822318980884,1.0,1.2489719890982576,0.08909567947759467,0.9594708019512783,1.3123789180379202,2.979186751513053,10789.538621757603
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.17813056775314645,0.2922991603329066,1.0,1.2599096623122485,1.772435083019845,2.2086942869929675,2.4259294349599143,2.337541047358563,5.473216719496953,1.7306129075827852,1.0,1.3159061737778899,0.1500171642944913,1.0632736337252866,1.436365872585737,3.2913006702017125,10790.315212692607
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.1793442023763287,0.29176028754499495,1.0,1.2470642992525143,1.7826168988931532,2.1513028605140576,2.374614988814857,2.324148585408585,5.646756213686104,1.8926629996655766,1.0,1.4574656853137227,0.05388679897455091,1.2947115731169248,1.5229692314968846,3.483732502172052,10795.887074000311
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.1806512492561341,0.3055310317381726,1.0,1.2769620039327814,1.8157631315820466,2.240808812128929,2.4712153206457543,2.402506533406313,5.195442363254988,1.495303915967006,1.0,1.2579409127461274,0.10222549910822629,1.0141418173769403,1.3354766808220133,3.049498909055707,10788.03278020933
1.2883195142509012,1.588114554531224,1.0,0.30462763723524333,0.6541883317101207,0.8157125816244213,1.3178922997278428,1.1124459528447734,0.3233411190512385,0.6852525239160832,1.0,0.7202609736807242,1.2793035731670517,0.8414943350073083,1.139931281383255,2.1282672450719065,0.17492739579248923,0.2824139030364867,1.0,1.2467285048905894,1.7556425843605634,2.1593909188527283,2.383244965191995,2.3042688267519447,5.911090538621792,1.982303053259134,1.0,1.396999200296647,0.1283157316468147,1.235630219259082,1.5043960570965256,3.510683962706156,10794.386374873719
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.18105192654364793,0.29739312514026595,1.0,1.2709294437178134,1.803336415029026,2.220150892914896,2.455313100414929,2.3843933972085782,5.29155331960043,1.6688075713757957,1.0,1.2971315699041313,0.0992138596576414,1.0781559949709325,1.3677641164836145,3.1594933413282638,10788.152524109213
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.1801136121796246,0.3019851313719123,1.0,1.2697066127627223,1.814931637358372,2.2058559928044215,2.4394009896762947,2.3888472694178295,5.34689050779067,1.5936110861166268,1.0,1.3074049760872886,0.0637535817780226,1.1150827517423654,1.375783020985433,3.1281072390217384,10788.728137108845
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.18002597722835345,0.30230819972718737,1.0,1.2710391223829092,1.8028147863742268,2.2290058240214723,2.4555478666015205,2.3841995651961714,5.241364930624702,1.5524768236932864,1.0,1.2753605727450346,0.11213473005304475,1.0311429115866604,1.3642221113716113,3.1097869532284186,10787.942728149606
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.18029275346272322,0.30908234217805575,1.0,1.2779803333403539,1.823718957281348,2.2489636154406067,2.477139028732795,2.4126865731767424,5.164880705008681,1.4260319062781832,1.0,1.2447080298122182,0.094255410425927,0.9891331621235087,1.3221393129783259,2.9923000177685655,10788.559107367162
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.18072446934444852,0.30690893081920245,1.0,1.2782968886983381,1.8185123875837879,2.2352542848048653,2.464815681903727,2.4008646716754285,5.178261489071273,1.4758864426264844,1.0,1.251196148244789,0.09665197646959424,1.0244037650163582,1.3357554535832734,3.0405884487514134,10788.073989748793
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.18434396655713303,0.31823239611040766,1.0,1.2822305918095083,1.8321721435559324,2.2511463705162535,2.4878983044764835,2.4265591543611347,4.904300984237302,1.3323172930898703,1.0,1.252684687103959,0.08901159310603457,1.0051106990980472,1.3055685820246588,2.978689692755413,10789.608613386723
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.18320244257267615,0.32564411171942054,1.0,1.2955858840564787,1.876354713898763,2.299009596197536,2.5277311914073044,2.4987299824463656,4.688360605160459,1.1731448282023471,1.0,1.1715310095991442,0.050772247393126746,0.8819791457843181,1.2305141052723707,2.6682889392853655,10798.697765925674
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.18269494547323956,0.41698685943259883,1.0,1.273808162902065,1.876404325942468,2.315857036590713,2.5143815633189694,2.4808629821347967,4.637166164799967,0.11071783102360576,1.0,1.1803043117432146,0.09866232529804742,0.7774431090764163,1.2072282714766496,2.613811711595064,10867.356747510992
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.1777161610288152,0.303283069965242,1.0,1.258623694034073,1.8052708332115626,2.1685122215844315,2.4134702600699747,2.369172226694079,5.651623390739028,1.6135719193002298,1.0,1.3573465259248199,0.040261696794649214,1.2310946767705582,1.391076018548663,3.2483992082652557,10793.152236934491
1.241297541641741,0.7686968074831355,1.0,0.9782040749423443,0.7356071996577359,0.3563876299596495,0.9738691679096791,1.7044039063419012,0.6289005972753533,1.4785890729977966,1.0,0.1860535816834981,0.4236842367289616,0.36563910310403214,0.8434364960866696,1.0323773087996186,0.18434932005594185,0.319130444538375,1.0,1.2798834832054977,1.806581320376715,2.2342144006237223,2.4795891942975317,2.40626719383968,4.872293680099396,1.282138123742758,1.0,1.2084319651647855,0.1287132621453425,0.9982496358159363,1.2935737226003319,2.9759625782548014,10791.675911362501
